VASEmethod[EllipsometerType=4 , CompleteEASE=6.50, AcqTime=6.023, ZoneAve=1, Recipe=Krzysztof_recipe, Acq. Parameters=Krzysztof_rec.parms,M2K=1, EID=1180286, Measurement Start Time=10/11/2023-09:55:40]
Angstroms
uR	4031.597656	50.000000	0.466747	1.000000
dPolE	4031.597656	50.000000	-0.402541	1.000000
E	4047.444580	50.000000	35.899349	157.898773	0.010604	0.019246
uR	4047.444580	50.000000	0.467920	1.000000
dPolE	4047.444580	50.000000	-0.430801	1.000000
E	4063.291260	50.000000	35.835999	157.902679	0.011033	0.019873
uR	4063.291260	50.000000	0.466134	1.000000
dPolE	4063.291260	50.000000	-0.539077	1.000000
E	4079.137695	50.000000	35.747078	158.103699	0.010873	0.019418
uR	4079.137695	50.000000	0.461668	1.000000
dPolE	4079.137695	50.000000	-0.279432	1.000000
E	4094.984131	50.000000	35.665024	158.294052	0.011036	0.019671
uR	4094.984131	50.000000	0.456634	1.000000
dPolE	4094.984131	50.000000	-0.219224	1.000000
E	4110.830078	50.000000	35.591366	158.410645	0.010545	0.018932
uR	4110.830078	50.000000	0.454074	1.000000
dPolE	4110.830078	50.000000	-0.527959	1.000000
E	4126.675781	50.000000	35.523129	158.476044	0.010164	0.018409
uR	4126.675781	50.000000	0.455064	1.000000
dPolE	4126.675781	50.000000	-0.453540	1.000000
E	4142.521484	50.000000	35.457516	158.524857	0.010690	0.019429
uR	4142.521484	50.000000	0.453066	1.000000
dPolE	4142.521484	50.000000	-0.384382	1.000000
E	4158.367188	50.000000	35.410961	158.561478	0.010434	0.018853
uR	4158.367188	50.000000	0.451127	1.000000
dPolE	4158.367188	50.000000	-0.345372	1.000000
E	4174.212402	50.000000	35.328629	158.656357	0.010538	0.018829
uR	4174.212402	50.000000	0.447825	1.000000
dPolE	4174.212402	50.000000	-0.535546	1.000000
E	4190.057617	50.000000	35.276436	158.774582	0.010467	0.018564
uR	4190.057617	50.000000	0.444111	1.000000
dPolE	4190.057617	50.000000	-0.442340	1.000000
E	4205.902344	50.000000	35.187016	158.947983	0.010305	0.018289
uR	4205.902344	50.000000	0.443679	1.000000
dPolE	4205.902344	50.000000	-0.599080	1.000000
E	4221.746582	50.000000	35.130573	158.992386	0.009921	0.017762
uR	4221.746582	50.000000	0.444801	1.000000
dPolE	4221.746582	50.000000	-0.620883	1.000000
E	4237.591309	50.000000	35.080505	159.066162	0.010010	0.018061
uR	4237.591309	50.000000	0.443627	1.000000
dPolE	4237.591309	50.000000	-0.447949	1.000000
E	4253.435059	50.000000	35.010136	159.166641	0.010209	0.018431
uR	4253.435059	50.000000	0.439971	1.000000
dPolE	4253.435059	50.000000	-0.332690	1.000000
E	4269.278809	50.000000	34.967686	159.199753	0.009992	0.017887
uR	4269.278809	50.000000	0.437549	1.000000
dPolE	4269.278809	50.000000	-0.388684	1.000000
E	4285.122559	50.000000	34.899910	159.311981	0.010014	0.017707
uR	4285.122559	50.000000	0.437114	1.000000
